,DATE,TEMP,TEMP_Count,DEWP,DEWP_Count,SLP,SLP_Count,STP,STP_Count,VISIB,VISIB_Count,WDSP,WDSP_Count,MXSPD,GUST,MAX,MIN,PRCP,SNDP,MAX_Flag,MIN_Flag,PRCP_Flag,TEMP_is_missing,TEMP_Count_is_missing,DEWP_is_missing,DEWP_Count_is_missing,SLP_is_missing,SLP_Count_is_missing,STP_is_missing,STP_Count_is_missing,VISIB_is_missing,VISIB_Count_is_missing,WDSP_is_missing,WDSP_Count_is_missing,MXSPD_is_missing,GUST_is_missing,MAX_is_missing,MIN_is_missing,PRCP_is_missing,SNDP_is_missing,Is_Fog,Is_Rain or Drizzle,Is_Snow or Ice Pellets,Is_Hail,Is_Thunder,Is_Tornado or Funnel Cloud
617,1950-12-14,33.6,5.0,31.6,5.0,1027.3,5.0,9999.9,0.0,2.0,5.0,9.9,5.0,12.0,999.9,34.0,32.0,0.21,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
618,1950-12-15,29.8,4.0,28.8,4.0,1032.8,4.0,9999.9,0.0,1.9,4.0,10.0,4.0,12.0,999.9,32.0,27.0,0.02,999.9,*,*,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
619,1950-12-16,20.2,5.0,14.6,5.0,1033.8,5.0,9999.9,0.0,4.0,5.0,12.8,5.0,14.0,999.9,23.0,19.0,0.0,999.9,*,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
620,1950-12-17,20.0,4.0,16.2,4.0,1032.9,4.0,9999.9,0.0,5.3,4.0,10.0,4.0,12.0,999.9,23.0,16.0,99.99,999.9,*,_,_,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
621,1950-12-18,25.0,4.0,21.0,4.0,1033.4,4.0,9999.9,0.0,9.6,4.0,10.0,4.0,12.0,999.9,27.0,23.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
622,1950-12-19,19.8,4.0,17.2,4.0,1035.4,4.0,9999.9,0.0,3.1,4.0,8.0,4.0,9.9,999.9,23.0,18.0,0.04,999.9,*,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
623,1950-12-21,18.4,5.0,10.2,5.0,1035.2,5.0,9999.9,0.0,3.0,5.0,5.2,5.0,9.9,999.9,21.0,16.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
624,1950-12-22,16.0,4.0,10.3,4.0,1029.7,4.0,9999.9,0.0,5.3,4.0,8.5,4.0,12.0,999.9,18.0,14.0,0.28,999.9,_,*,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
625,1950-12-23,16.7,4.0,9999.9,0.0,9999.9,0.0,9999.9,0.0,2.8,4.0,5.5,4.0,8.0,999.9,19.0,14.0,0.01,999.9,*,_,E,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
626,1950-12-24,19.0,4.0,15.0,4.0,1026.6,4.0,9999.9,0.0,2.8,4.0,1.0,4.0,4.1,999.9,9999.9,18.0,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
627,1950-12-25,15.0,4.0,11.3,4.0,1027.6,4.0,9999.9,0.0,3.4,4.0,4.5,4.0,8.0,999.9,18.0,12.0,0.03,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
628,1950-12-26,10.3,4.0,7.2,4.0,1019.4,4.0,9999.9,0.0,2.5,4.0,9.5,4.0,12.0,999.9,14.0,7.0,0.02,999.9,*,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
629,1950-12-27,17.2,5.0,13.4,5.0,1012.5,5.0,9999.9,0.0,5.1,5.0,6.0,5.0,8.0,999.9,23.0,9.0,0.1,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
630,1950-12-28,10.0,5.0,6.6,5.0,1016.5,5.0,9999.9,0.0,6.7,5.0,5.6,5.0,8.0,999.9,14.0,3.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
631,1950-12-30,2.8,5.0,-3.4,5.0,1013.0,5.0,9999.9,0.0,4.7,5.0,9.6,5.0,14.0,999.9,7.0,-2.0,0.0,999.9,*,*,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
632,1950-12-31,3.6,5.0,-3.2,5.0,1018.6,5.0,9999.9,0.0,6.2,5.0,6.4,5.0,9.9,999.9,9.0,-4.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
633,1951-01-01,1.6,5.0,-2.6,5.0,1026.2,5.0,9999.9,0.0,3.6,5.0,5.2,5.0,8.0,999.9,5.0,-6.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
634,1951-01-03,10.8,4.0,6.0,4.0,1031.8,4.0,9999.9,0.0,2.5,4.0,7.5,4.0,9.9,999.9,16.0,3.0,0.04,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
635,1951-01-04,3.7,4.0,0.0,4.0,1033.4,4.0,9999.9,0.0,2.2,4.0,7.5,4.0,8.0,999.9,10.0,0.0,0.01,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
636,1951-01-06,18.7,4.0,16.2,4.0,1018.7,4.0,9999.9,0.0,2.4,4.0,10.4,4.0,14.0,999.9,21.0,18.0,0.2,999.9,*,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
637,1951-01-07,23.5,4.0,19.0,4.0,1001.0,4.0,9999.9,0.0,4.0,4.0,13.5,4.0,15.9,999.9,27.0,18.0,0.16,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
638,1951-01-08,20.5,4.0,17.2,4.0,1002.3,4.0,9999.9,0.0,3.8,4.0,4.5,4.0,6.0,999.9,23.0,19.0,0.08,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
639,1951-01-09,14.5,4.0,8.2,4.0,1007.6,4.0,9999.9,0.0,5.3,4.0,5.1,4.0,6.0,999.9,18.0,12.0,0.04,999.9,*,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
640,1951-01-10,14.0,4.0,9.0,4.0,1012.7,4.0,9999.9,0.0,3.7,4.0,7.5,4.0,12.0,999.9,16.0,12.0,0.02,999.9,*,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
641,1951-01-11,6.8,5.0,2.4,5.0,1012.3,5.0,9999.9,0.0,4.0,5.0,3.2,5.0,6.0,999.9,12.0,-2.0,0.06,999.9,*,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
642,1951-01-12,1.3,4.0,-2.5,4.0,1014.0,4.0,9999.9,0.0,1.7,4.0,4.5,4.0,6.0,999.9,5.0,-4.0,0.08,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
643,1951-01-13,-5.3,6.0,-9.2,6.0,1025.9,6.0,9999.9,0.0,1.3,6.0,5.4,6.0,12.0,999.9,3.0,-9.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
644,1951-01-14,16.7,4.0,12.2,4.0,1021.7,4.0,9999.9,0.0,2.5,4.0,12.0,4.0,14.0,999.9,21.0,0.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
645,1951-01-15,19.2,5.0,14.8,5.0,1016.5,5.0,9999.9,0.0,5.1,5.0,11.6,5.0,14.0,999.9,21.0,18.0,0.1,999.9,*,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
646,1951-01-16,19.0,5.0,17.2,5.0,1016.0,5.0,9999.9,0.0,3.7,5.0,6.4,5.0,9.9,999.9,9999.9,18.0,0.01,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
647,1951-01-17,24.4,5.0,22.2,5.0,1014.7,5.0,9999.9,0.0,3.0,5.0,8.7,5.0,9.9,999.9,28.0,19.0,0.03,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
648,1951-01-18,22.7,4.0,20.8,4.0,1016.1,4.0,9999.9,0.0,3.4,4.0,6.5,4.0,14.0,999.9,27.0,18.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
649,1951-01-19,21.0,5.0,14.8,5.0,1013.1,5.0,9999.9,0.0,2.5,5.0,6.0,5.0,8.0,999.9,27.0,7.0,0.0,999.9,_,*,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
650,1951-01-20,14.5,4.0,11.5,4.0,1003.2,4.0,9999.9,0.0,2.5,4.0,5.5,4.0,8.0,999.9,18.0,7.0,0.13,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
651,1951-01-21,14.0,5.0,9.8,4.0,999.3,5.0,9999.9,0.0,1.9,5.0,1.6,5.0,4.1,999.9,16.0,10.0,0.02,999.9,*,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
652,1951-01-22,14.0,4.0,10.0,4.0,997.6,4.0,9999.9,0.0,2.6,4.0,7.0,4.0,12.0,999.9,16.0,12.0,0.14,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
653,1951-01-23,10.4,5.0,5.8,5.0,997.5,5.0,9999.9,0.0,2.2,5.0,6.8,5.0,12.0,999.9,16.0,9.0,0.2,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
654,1951-01-24,12.8,5.0,8.4,5.0,1014.7,5.0,9999.9,0.0,3.2,5.0,7.2,5.0,12.0,999.9,18.0,7.0,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
655,1951-01-25,-6.5,4.0,-11.0,4.0,1024.7,4.0,9999.9,0.0,6.2,4.0,10.5,4.0,12.0,999.9,-4.0,-8.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
656,1951-01-26,-6.3,4.0,-13.0,4.0,1033.8,4.0,9999.9,0.0,4.3,4.0,3.0,4.0,4.1,999.9,3.0,-13.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
657,1951-01-27,-6.0,5.0,-10.4,5.0,1041.4,5.0,9999.9,0.0,0.7,5.0,0.4,5.0,1.9,999.9,1.0,-11.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
658,1951-01-28,-3.4,5.0,-8.6,5.0,1041.7,5.0,9999.9,0.0,1.6,5.0,2.0,5.0,4.1,999.9,10.0,-15.0,99.99,999.9,*,_,_,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
659,1951-01-29,13.5,4.0,9.0,4.0,1039.7,4.0,9999.9,0.0,2.2,4.0,2.5,4.0,4.1,999.9,18.0,10.0,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
660,1951-01-30,10.8,4.0,6.5,4.0,1040.9,4.0,9999.9,0.0,2.6,4.0,2.5,4.0,6.0,999.9,16.0,7.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
661,1951-02-01,-2.2,6.0,-6.7,6.0,1032.0,6.0,9999.9,0.0,0.9,6.0,0.0,5.0,999.9,999.9,3.0,-8.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
662,1951-02-02,13.0,4.0,8.2,4.0,1035.7,4.0,9999.9,0.0,2.2,4.0,2.0,4.0,4.1,999.9,19.0,0.0,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
663,1951-02-03,13.7,4.0,9999.9,0.0,1037.6,4.0,9999.9,0.0,5.3,4.0,5.1,4.0,6.0,999.9,16.0,9.0,0.05,999.9,_,*,F,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
664,1951-02-04,9.0,4.0,3.2,4.0,1031.2,4.0,9999.9,0.0,5.3,4.0,3.5,4.0,6.0,999.9,12.0,5.0,0.05,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
665,1951-02-05,5.0,4.0,1.0,4.0,1030.8,4.0,9999.9,0.0,2.0,4.0,3.0,4.0,6.0,999.9,10.0,-2.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
666,1951-02-06,8.4,5.0,0.2,5.0,1036.2,5.0,9999.9,0.0,2.2,5.0,5.6,5.0,8.0,999.9,14.0,1.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
667,1951-02-07,10.0,4.0,1.0,4.0,1037.4,4.0,9999.9,0.0,2.5,4.0,8.9,4.0,9.9,999.9,18.0,3.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
668,1951-02-08,17.0,4.0,12.0,4.0,1034.8,4.0,9999.9,0.0,5.3,4.0,10.0,4.0,14.0,999.9,21.0,7.0,99.99,999.9,*,*,_,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
669,1951-02-09,17.5,4.0,9.2,4.0,1032.1,4.0,9999.9,0.0,5.3,4.0,9.4,4.0,9.9,999.9,27.0,10.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
670,1951-02-10,22.5,4.0,10.8,4.0,1028.5,4.0,9999.9,0.0,9.3,4.0,999.9,0.0,999.9,999.9,28.0,19.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
671,1951-02-11,19.0,5.0,8.0,5.0,1026.5,5.0,9999.9,0.0,6.2,5.0,4.4,5.0,6.0,999.9,32.0,14.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
672,1951-02-12,13.5,4.0,9.5,4.0,1018.5,4.0,9999.9,0.0,3.9,4.0,6.9,4.0,9.9,999.9,18.0,9.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
673,1951-02-13,21.2,4.0,19.0,4.0,1011.2,4.0,9999.9,0.0,2.5,4.0,6.0,4.0,6.0,999.9,25.0,16.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
674,1951-02-14,12.4,5.0,7.2,5.0,1019.7,5.0,9999.9,0.0,3.0,5.0,7.1,5.0,9.9,999.9,25.0,0.0,0.02,999.9,*,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
675,1951-02-15,-2.0,4.0,-10.0,4.0,1027.6,4.0,9999.9,0.0,3.1,4.0,3.5,4.0,6.0,999.9,10.0,-13.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
676,1951-02-16,4.2,4.0,-5.5,4.0,1031.3,4.0,9999.9,0.0,6.2,4.0,3.0,4.0,4.1,999.9,9.0,-4.0,0.05,999.9,_,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
677,1951-02-17,3.5,4.0,-4.0,4.0,9999.9,0.0,9999.9,0.0,5.3,4.0,6.5,4.0,9.9,999.9,12.0,-6.0,0.04,999.9,_,_,F,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
678,1951-02-18,0.0,5.0,-15.8,5.0,1030.4,5.0,9999.9,0.0,7.5,5.0,8.0,5.0,12.0,999.9,10.0,-4.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
679,1951-02-19,0.0,4.0,-9.8,4.0,1022.7,4.0,9999.9,0.0,3.4,4.0,12.5,4.0,14.0,999.9,5.0,-6.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
680,1951-02-20,11.0,4.0,5.3,4.0,1019.8,4.0,9999.9,0.0,3.1,4.0,10.0,4.0,12.0,999.9,18.0,5.0,0.06,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
681,1951-02-21,9.0,4.0,6.3,4.0,1022.8,4.0,9999.9,0.0,3.9,4.0,6.0,4.0,9.9,999.9,14.0,3.0,0.0,999.9,*,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
682,1951-02-22,10.0,4.0,6.0,4.0,1020.4,4.0,9999.9,0.0,2.6,4.0,12.5,4.0,14.0,999.9,12.0,9.0,0.09,999.9,*,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
683,1951-02-23,12.4,5.0,9.0,5.0,1019.7,5.0,9999.9,0.0,2.5,5.0,11.6,5.0,14.0,999.9,18.0,10.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
684,1951-02-24,18.5,4.0,15.0,4.0,1020.5,4.0,9999.9,0.0,2.2,4.0,8.0,4.0,9.9,999.9,25.0,14.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
685,1951-02-25,24.6,5.0,18.2,5.0,1030.4,5.0,9999.9,0.0,1.1,5.0,4.8,5.0,9.9,999.9,43.0,19.0,0.02,999.9,*,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
686,1951-02-26,9.3,4.0,6.5,4.0,1037.0,4.0,9999.9,0.0,3.4,4.0,10.4,4.0,14.0,999.9,14.0,3.0,0.05,999.9,*,*,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
687,1951-02-27,1.6,5.0,-4.0,5.0,1036.5,5.0,9999.9,0.0,3.7,5.0,15.8,5.0,19.0,999.9,7.0,0.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
688,1951-02-28,8.2,4.0,-3.2,4.0,1038.2,4.0,9999.9,0.0,7.8,4.0,13.5,4.0,15.9,999.9,14.0,3.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
689,1951-03-01,10.4,5.0,-4.0,5.0,1044.7,5.0,9999.9,0.0,3.2,5.0,4.8,5.0,6.0,999.9,19.0,1.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
690,1951-03-02,14.3,4.0,0.7,4.0,1047.1,4.0,9999.9,0.0,3.4,4.0,6.0,4.0,8.0,999.9,21.0,9.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
691,1951-03-03,17.0,4.0,4.5,4.0,1047.3,4.0,9999.9,0.0,2.2,4.0,3.5,4.0,6.0,999.9,25.0,7.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
692,1951-03-04,19.8,4.0,1.0,4.0,1044.3,4.0,9999.9,0.0,3.4,4.0,4.0,4.0,6.0,999.9,28.0,12.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
693,1951-03-06,15.0,4.0,11.5,4.0,1029.1,4.0,9999.9,0.0,2.2,4.0,3.5,4.0,4.1,999.9,19.0,9.0,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
694,1951-03-07,22.5,4.0,17.7,4.0,1025.2,4.0,9999.9,0.0,1.2,4.0,5.0,4.0,8.0,999.9,27.0,19.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
695,1951-03-08,27.2,4.0,24.3,4.0,1013.7,4.0,9999.9,0.0,1.4,4.0,4.6,4.0,6.0,999.9,30.0,25.0,0.04,999.9,*,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
696,1951-03-09,26.0,4.0,19.8,4.0,1006.4,4.0,9999.9,0.0,3.4,4.0,5.1,4.0,8.0,999.9,27.0,25.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
697,1951-03-10,23.0,5.0,18.4,5.0,1004.7,5.0,9999.9,0.0,4.7,5.0,4.0,5.0,6.0,999.9,27.0,21.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
698,1951-03-11,19.8,4.0,15.5,4.0,1005.2,4.0,9999.9,0.0,5.3,4.0,4.0,4.0,8.0,999.9,25.0,18.0,0.04,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
699,1951-03-12,16.2,4.0,8.8,4.0,1013.7,4.0,9999.9,0.0,5.3,4.0,5.5,4.0,6.0,999.9,19.0,14.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
700,1951-03-13,10.5,4.0,-1.5,4.0,1022.6,4.0,9999.9,0.0,4.3,4.0,2.0,4.0,6.0,999.9,23.0,-4.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
701,1951-03-14,22.6,5.0,18.6,5.0,1017.7,5.0,9999.9,0.0,3.2,5.0,8.0,5.0,9.9,999.9,34.0,14.0,0.04,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
702,1951-03-15,34.7,4.0,34.0,4.0,1006.0,4.0,9999.9,0.0,2.0,4.0,9.0,4.0,14.0,999.9,37.0,27.0,0.31,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
703,1951-03-16,36.2,4.0,32.0,4.0,1002.2,4.0,9999.9,0.0,4.3,4.0,9.0,4.0,12.0,999.9,37.0,34.0,0.05,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
704,1951-03-17,24.5,4.0,20.8,4.0,1006.6,4.0,9999.9,0.0,3.1,4.0,8.0,4.0,12.0,999.9,34.0,16.0,0.08,999.9,_,*,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
705,1951-03-18,16.2,4.0,0.8,4.0,1017.1,4.0,9999.9,0.0,9.3,4.0,5.0,4.0,8.0,999.9,27.0,5.0,0.0,999.9,_,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
706,1951-03-19,19.3,4.0,11.0,4.0,1005.9,4.0,9999.9,0.0,3.0,4.0,10.0,4.0,12.0,999.9,21.0,9.0,0.04,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
707,1951-03-20,24.0,4.0,9999.9,0.0,1004.4,4.0,9999.9,0.0,1.6,4.0,3.9,4.0,9.9,999.9,28.0,19.0,99.99,999.9,*,*,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
708,1951-03-21,31.5,4.0,31.0,4.0,1006.8,4.0,9999.9,0.0,1.9,4.0,8.5,4.0,12.0,999.9,34.0,28.0,0.37,999.9,*,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
709,1951-03-22,27.5,4.0,9999.9,0.0,1008.7,4.0,9999.9,0.0,2.6,4.0,8.0,4.0,9.9,999.9,34.0,23.0,0.28,999.9,*,*,F,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
710,1951-03-23,22.8,5.0,15.0,5.0,1016.4,5.0,9999.9,0.0,7.5,5.0,6.8,5.0,9.9,999.9,28.0,16.0,0.09,999.9,_,_,F,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
711,1951-03-24,30.2,4.0,25.7,4.0,1003.3,4.0,9999.9,0.0,6.2,4.0,13.2,4.0,16.9,999.9,36.0,19.0,0.08,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
712,1951-03-25,37.2,5.0,32.0,5.0,1011.2,5.0,9999.9,0.0,4.7,5.0,7.5,4.0,9.9,999.9,41.0,34.0,0.02,999.9,_,_,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
713,1951-03-27,38.6,5.0,31.6,5.0,1015.7,5.0,9999.9,0.0,2.5,5.0,8.8,5.0,12.0,999.9,48.0,32.0,0.0,999.9,_,*,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
714,1951-03-28,38.5,6.0,33.2,5.0,1013.4,6.0,9999.9,0.0,3.1,6.0,9.3,6.0,12.0,999.9,41.0,36.0,0.0,999.9,*,_,I,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
715,1951-03-29,38.5,4.0,37.3,4.0,1016.8,4.0,9999.9,0.0,1.4,4.0,3.0,4.0,6.0,999.9,41.0,37.0,0.02,999.9,_,*,E,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
